movilidad_urbana_y_transporte;db_concordia_catalogo;catalogo;sig_remiserias;;remiserias;Remiserías;orden:704,remiseria,remis,taxi,vehiculo;;4326;gid;;;;Remiserías de la ciudad de Concordia.;parada_taxiremis;parada_taxiremis.svg
movilidad_urbana_y_transporte;db_concordia_catalogo;catalogo;sig_cocheras_y_estacionamientos;;cocheras_y_estacionamientos;Cocheras y estacionamientos;orden:705,estacionamiento,cocheras,vehículo;;4326;gid;;;;Cocheras y estacionamientos de la ciudad de Concordia.;cocheras_y_estacionamientos;cocheras_y_estacionamientos
movilidad_urbana_y_transporte;db_concordia_catalogo;catalogo;sig_terminal_omnibus;;terminal_omnibus;Terminal de ómnibus;orden:706,terminal,estaciones,transporte;;4326;gid;;;;Terminal de ómnibus de la ciudad de Concordia.;estacion_de_omnibus;estacion_de_omnibus.svg
movilidad_urbana_y_transporte;db_concordia_catalogo;catalogo;sig_estaciones_de_servicio;;estaciones_de_servicio;Estaciones de servicio;orden:707,estación,gas,combustible;;4326;gid;;;;Estaciones de servicio de la ciudad de Concordia;estacion_de_servicio;estacion_de_servicio.svg
industria_y_comercio;db_concordia_catalogo;catalogo;sig_corralones;;corralones;Corralones;orden:800,corralon,construccion,materiales;;4326;gid;;;;Venta de materiales de construcción de la ciudad de Concordia;corralones;corralones.svg
industria_y_comercio;db_concordia_catalogo;catalogo;sig_canteras;;canteras;Canteras;orden:801,cantera,mina,excavación;;4326;gid;;;;Canteras de la ciudad de Concordia;mina_visor;mina_visor.svg
industria_y_comercio;db_concordia_catalogo;catalogo;sig_negocios_mayoristas;;negocios_mayoristas;Negocios mayoristas;orden:802,comercios,mercados,mayoristas;;4326;gid;;;;Negocios mayoristas de la ciudad de Concordia;negocios_comercio;negocios_comercio.svg
industria_y_comercio;db_concordia_catalogo;catalogo;sig_electrodomesticos;;electrodomesticos;Electrodomésticos;orden:803,electrodomésticos,tecnología,comercio;;4326;gid;;;;Venta de electrodomésticos de la ciudad de Concordia;electrodomesticos;electrodomesticos.svg
industria_y_comercio;db_concordia_catalogo;catalogo;sig_parque_industrial;;parque_industrial;Parque industrial;orden:804,industria, industrias, fábricas, producción;;4326;gid;;;;Parque industrial de la ciudad de Concordia;parque_industrial;parque_industrial.svg
turismo_y_recreacion;db_concordia_catalogo;catalogo;sig_turismo_termas_hoteles;;turismo_termas_hoteles;Turismo, termas, hoteles;orden:900,turismo,termas,hoteles,alojamiento;;4326;gid;;;;Hoteles, alojamientos y bungalows. Complejo termal de la ciudad de Concordia;hoteles;hoteles.svg
turismo_y_recreacion;db_concordia_catalogo;catalogo;sig_espacios_recreativos;;espacios_recreativos;Espacios recreativos;orden:901,salud,recreacion,esparcimiento;;4326;gid;;;;Espacios recreativos de la ciudad de Concordia;actividad_deportiva;actividad_deportiva.svg
deportes;db_concordia_catalogo;catalogo;sig_autodromo;;autodromo;Autódromo;orden:1000,autódromo,pista,carreras;;4326;gid;;;;Circuito de carreras Parque Autódromo Ciudad de Concordia;autodromo;autodromo.svg
concordia;db_concordia_public;public;h_hogares_con_bano;;h_hogares_con_bano;Hogares con baño 2010 (%);orden:02,hogar,baño,letrina,inodoro;;4326;gid;;;;Hogares con baño/letrina (H1510);;
concordia;db_concordia_public;public;h_desague_inodoro;;h_desague_inodoro;Hogares con conexión de inodoro a red pública 2010 (%);orden:03,hogar,baño,letrina,inodoro;;4326;gid;;;;Hogares según desagüe del inodoro (H1712):;;
concordia;db_concordia_public;public;h_bano_uso_exclusivo;;h_bano_uso_exclusivo;Hogares con baño compartido 2010 (%);orden:04,hogar,baño,letrina,inodoro;;4326;gid;;;;Hogares con baño exclusivo por vivienda (H1510):;;
concordia;db_concordia_public;public;h_bano_boton_cadena_mochila;;h_bano_boton_cadena_mochila;Hogares con baños sin sistema automático de descarga 2010 (%);orden:05,hogar,baño,letrina,inodoro;;4326;gid;;;;Baños con boton, cadena, mochila (H1611);;
concordia;db_concordia_public;public;h_procedencia_agua;;h_procedencia_agua;Hogares con conexión de agua a red pública 2010 (%);orden:06,hogar,agua,servicios;;4326;gid;;;;"Procedencia del agua para beber y cocinar (H1409): ";;
concordia;db_concordia_public;public;h_combustible_para_cocinar;;h_combustible_para_cocinar;Hogares que utilizan garrafas para cocinar 2010 (%);orden:07,hogar,garrafas,cocina;;4326;gid;;;;"Combustible usado principalmente para cocinar (H2014): ";;
concordia;db_concordia_public;public;h_personas_por_cuarto;;h_personas_por_cuarto;Hogares con hacinamiento de 2 a 3 2010 (%);orden:08,hogar,hacinamineto,personas;;4326;gid;;;;"Índice de Hacinamiento (INDHAC): ";;
